source_file,sheet,province,district,municipality,year,program,activity,unit,physical_target,budget,length_km,allocation_method,source_note
cagayan_1.xlsx,FMR,Cagayan,I,Baggao,2026,Farm-to-Market Roads,"Concreting of Brgy. Agaman Proper FMR, Brgy. Agaman Proper, Baggao, Cagayan",Agaman Proper,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Agaman Proper FMR, Brgy. Agaman Proper, Baggao, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Baggao,2026,Farm-to-Market Roads,"Concreting of Brgy. Lasilat FMR, Brgy. Lasilat, Baggao, Cagayan",Lasilat,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Lasilat FMR, Brgy. Lasilat, Baggao, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Camalaniugan,2026,Farm-to-Market Roads,"Concreting of Brgy. Bantay to Brgy. Bulala FMR, Brgy. Bantay and Brgy. Bulala, Camalaniugan, Cagayan",Bantay-Bulala,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Bantay to Brgy. Bulala FMR, Brgy. Bantay and Brgy. Bulala, Camalaniugan, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Tanglagan FMR, Brgy. Tanglagan, Gattaran, Cagayan",Tanglagan,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Tanglagan FMR, Brgy. Tanglagan, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Naddungan FMR, Brgy. Naddungan, Gattaran, Cagayan",Naddungan,,11000.00,0.73,direct municipality row,"Concreting of Brgy. Naddungan FMR, Brgy. Naddungan, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Bangatan FMR, Brgy. Bangatan, Gattaran, Cagayan",Bangatan,,20000.00,1.33,direct municipality row,"Concreting of Brgy. Bangatan FMR, Brgy. Bangatan, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Taligan-Brgy. Sta. Ana FMR, Brgy. Taligan and Brgy. Sta. Ana, Gattaran, Cagayan",Taligan and Sta.Ana,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Taligan-Brgy. Sta. Ana FMR, Brgy. Taligan and Brgy. Sta. Ana, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Sidem FMR, Brgy. Sidem, Gattaran, Cagayan",Sidem,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Sidem FMR, Brgy. Sidem, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Palagao Sur FMR, Brgy. Palagao Sur, Gattaran, Cagayan",Palagao Sur,,19000.00,1.27,direct municipality row,"Concreting of Brgy. Palagao Sur FMR, Brgy. Palagao Sur, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Capiddigan FMR, Brgy. Capiddigan, Gattaran, Cagayan",Capiddigan,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Capiddigan FMR, Brgy. Capiddigan, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Baraoidan FMR, Brgy. Baraoidan, Gattaran, Cagayan",Baraoidan,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Baraoidan FMR, Brgy. Baraoidan, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Sta. Maria FMR, Brgy. Sta. Maria, Gattaran, Cagayan",Sta. Maria,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Sta. Maria FMR, Brgy. Sta. Maria, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Tubungan Este FMR, Brgy. Tubungan Este, Gattaran, Cagayan",Tubungan Este,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Tubungan Este FMR, Brgy. Tubungan Este, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gattaran,2026,Farm-to-Market Roads,"Concreting of Brgy. Basao FMR, Brgy. Basao, Gattaran, Cagayan",Basao,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Basao FMR, Brgy. Basao, Gattaran, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Aparri,2027,Farm-to-Market Roads,"Concreting of Toran FMR, Brgy. Toran, Aparri, Cagayan",Toran,,61500.00,4.10,direct municipality row,"Concreting of Toran FMR, Brgy. Toran, Aparri, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Santa Ana,2027,Farm-to-Market Roads,"Concreting of Tangatan-Casagan FMR, Brgy. Tangatan and Brgy. Casagan, Sta. Ana, Cagayan",Tangatan and Casagan,,52500.00,3.50,direct municipality row,"Concreting of Tangatan-Casagan FMR, Brgy. Tangatan and Brgy. Casagan, Sta. Ana, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gonzaga,2027,Farm-to-Market Roads,"Concreting of Edmund Bana Lim FMR , Brgy. Amunitan, Gonzaga, Cagayan",Amunitan,,26000.00,1.70,direct municipality row,"Concreting of Edmund Bana Lim FMR , Brgy. Amunitan, Gonzaga, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Buguey,2027,Farm-to-Market Roads,"Concreting of Maddalero-San Lorenzo FMR, Brgy. Maddalero and Brgy. San Lorenzo, Buguey, Cagayan",Maddalero & San Lorenzo,,15000.00,1.00,direct municipality row,"Concreting of Maddalero-San Lorenzo FMR, Brgy. Maddalero and Brgy. San Lorenzo, Buguey, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Santa Teresita,2027,Farm-to-Market Roads,"Concreting of Buyaboc-BFAR FMR, Brgy. Simpatuyo, Sta. Teresita, Cagayan",Simpatuyo,,26100.00,1.74,direct municipality row,"Concreting of Buyaboc-BFAR FMR, Brgy. Simpatuyo, Sta. Teresita, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Santa Ana,2027,Farm-to-Market Roads,"Concreting of Brgy Diora-Zinungan FMR, Brgy. Diora and Brgy. Zinumgan, Sta Ana, Cagayan",Diora and Zinumgan,,15000.00,1.00,direct municipality row,"Concreting of Brgy Diora-Zinungan FMR, Brgy. Diora and Brgy. Zinumgan, Sta Ana, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Santa Ana,2027,Farm-to-Market Roads,"Concreting of Sitio Lubac FMR, Brgy. San Vicente, Sta. Ana, Cagayan",San Vicente,,15000.00,1.00,direct municipality row,"Concreting of Sitio Lubac FMR, Brgy. San Vicente, Sta. Ana, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Santa Ana,2027,Farm-to-Market Roads,"Concreting of Dumasag FMR, Brgy. Rapuli, Sta. Ana, Cagayan",Rapuli,,57600.00,3.84,direct municipality row,"Concreting of Dumasag FMR, Brgy. Rapuli, Sta. Ana, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Camalaniugan,2027,Farm-to-Market Roads,"Concreting of Felipe Tuzon FMR, Brgy. Felipe Tuzon, Camalaniugan, Cagayan",Felipe Tuzon,,15000.00,1.00,direct municipality row,"Concreting of Felipe Tuzon FMR, Brgy. Felipe Tuzon, Camalaniugan, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Camalaniugan,2027,Farm-to-Market Roads,"Concreting of Brgy Tagum FMR, Brgy. Tagum, Camalaniugan, Cagayan",Tagum,,15000.00,1.00,direct municipality row,"Concreting of Brgy Tagum FMR, Brgy. Tagum, Camalaniugan, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Camalaniugan,2027,Farm-to-Market Roads,"Concreting of Brgy Paragat FMR, Brgy. Paragat, Camalaniugan, Cagayan",Paragat,,15000.00,1.00,direct municipality row,"Concreting of Brgy Paragat FMR, Brgy. Paragat, Camalaniugan, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Camalaniugan,2027,Farm-to-Market Roads,"Concreting of Brgy Abagao FMR, Brgy. Abago, Camalaniugan, Cagayan",Abagao,,15000.00,1.00,direct municipality row,"Concreting of Brgy Abagao FMR, Brgy. Abago, Camalaniugan, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Camalaniugan,2027,Farm-to-Market Roads,"Concreting of Brgy Joaquin Dela Cruz FMR, Brgy. Joaquin Dela Cruz, Camalaniugan, Cagayan",Joaquin Dela Cruz,,15000.00,1.00,direct municipality row,"Concreting of Brgy Joaquin Dela Cruz FMR, Brgy. Joaquin Dela Cruz, Camalaniugan, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Gonzaga,2027,Farm-to-Market Roads,"Concreting of Lacub Tapel FMR, Brgy. Tapel, Gonzaga, Cagayan",Tapel,,15000.00,1.00,direct municipality row,"Concreting of Lacub Tapel FMR, Brgy. Tapel, Gonzaga, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Pagbangkeruan-Damurog FMR, Brgy. Pagbangkeruan, Alcala, Cagayan",Pagbangkeruan,,28800.00,1.92,direct municipality row,"Concreting of Pagbangkeruan-Damurog FMR, Brgy. Pagbangkeruan, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Pared- Agani FMR, Brgy. Pared and Brgy. Agani, Alcala, Cagayan",Pared -Agani,,31950.00,2.13,direct municipality row,"Concreting of Pared- Agani FMR, Brgy. Pared and Brgy. Agani, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Damurog FMR, Brgy. Damurog, Alcala, Cagayan",Damurog,,16500.00,1.10,direct municipality row,"Concreting of Damurog FMR, Brgy. Damurog, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Capacuan FMR, Brgy. Dalaoig, Alcala, Cagayan",Dalaoig,,15000.00,1.00,direct municipality row,"Concreting of Capacuan FMR, Brgy. Dalaoig, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Malamban FMR, Brgy. Dalaoig, Alcala, Cagayan",Dalaoig,,25800.00,1.72,direct municipality row,"Concreting of Malamban FMR, Brgy. Dalaoig, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Dublon-Callao FMR, Brgy. San Esteban, Alcala, Cagayan",San Esteban,,39900.00,2.66,direct municipality row,"Concreting of Dublon-Callao FMR, Brgy. San Esteban, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Sitio Banal FMR, Brgy. Dalaoig, Alcala, Cagayan",Dalaoig,,16500.00,1.10,direct municipality row,"Concreting of Sitio Banal FMR, Brgy. Dalaoig, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Alcala,2027,Farm-to-Market Roads,"Concreting of Sitio Bulbulala FMR, Brgy. Dalaoig, Alcala, Cagayan",Dalaoig,,15000.00,1.00,direct municipality row,"Concreting of Sitio Bulbulala FMR, Brgy. Dalaoig, Alcala, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Baggao,2027,Farm-to-Market Roads,"Concreting of Brgy. Awallan FMR, Brgy. Awallan, Baggao, Cagayan",Awallan,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Awallan FMR, Brgy. Awallan, Baggao, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Baggao,2027,Farm-to-Market Roads,"Concreting of Brgy. San Francisco FMR, Brgy. San Francisco, Baggao, Cagayan",San Francisco,,16500.00,1.10,direct municipality row,"Concreting of Brgy. San Francisco FMR, Brgy. San Francisco, Baggao, Cagayan"
cagayan_1.xlsx,FMR,Cagayan,I,Baggao,2027,Farm-to-Market Roads,"Concreting of Sitio Maroma FMR, Brgy. San Antonio, Baggao, Cagayan",San Antonio,,15000.00,1.00,direct municipality row,"Concreting of Sitio Maroma FMR, Brgy. San Antonio, Baggao, Cagayan"
cagayan_1.xlsx,PRDP,Cagayan,I,Camalaniugan,2025,PRDP,Upgrading of Agusi Farm-to-Market Road,Agusi,,144260.00,5.70,direct municipality row,Upgrading of Agusi Farm-to-Market Road
cagayan_1.xlsx,PRDP,Cagayan,I,Camalaniugan,2026,PRDP,Upgrading of Agusi Farm-to-Market Road,Agusi,,144260.00,5.70,direct municipality row,Upgrading of Agusi Farm-to-Market Road
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,GM Hybrid Corn Seeds,kilograms,610.00,274.50,,remarks municipality split,Gonzaga and Gattaran             
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,GM Hybrid Corn Seeds,kilograms,610.00,274.50,,remarks municipality split,Gonzaga and Gattaran             
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,Upland Vegetables,kilograms,0.55,39.96,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,Upland Vegetables,kilograms,0.55,39.96,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,Upland Vegetables,kilograms,0.55,39.96,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,Lowland Vegetables,kilograms,13.70,74.17,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,Lowland Vegetables,kilograms,13.70,74.17,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,Lowland Vegetables,kilograms,13.70,74.17,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,Organic Fertilizer,kilograms,2000.00,20.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,Organic Fertilizer,kilograms,2000.00,20.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,Organic Fertilizer,kilograms,2000.00,20.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,Ube Planting Materials,kilograms,1666.67,500.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,Ube Planting Materials,kilograms,1666.67,500.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,Ube Planting Materials,kilograms,1666.67,500.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,d. Knapsack,No. of units,4.00,10.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,d. Knapsack,No. of units,4.00,10.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,d. Knapsack,No. of units,4.00,10.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gattaran,2027,4Ks,h. Garden Tools,No. of pieces,34.00,30.40,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Santa Ana,2027,4Ks,h. Garden Tools,No. of pieces,34.00,30.40,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,Gonzaga,2027,4Ks,h. Garden Tools,No. of pieces,34.00,30.40,,remarks municipality split,"Gonzaga, Gattaran and Sta. Ana             "
cagayan_1.xlsx,4Ks,Cagayan,I,,2025,4Ks,4Ks district/province total,,,3257.05,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_1.xlsx,4Ks,Cagayan,I,,2026,4Ks,4Ks district/province total,,,4690.75,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_1.xlsx,NSHP,Cagayan,I,,2027,National Soil Health,National Soil Health district/province total,,,368.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_2.xlsx,RICE,Cagayan,II,Santa Praxedes,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Ballesteros,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Allacapan,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Pamplona,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Claveria,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Calayan,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Abulug,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Lasam,2027,Rice Program,Fertilizer Assistance - inorganic - Hybrid Area,hectare,6021.04,12042.08,,remarks municipality split,ABULUG ALLACAPAN BALLESTEROS CALAYAN CLAVERIA LASAM PAMPLONA SANTA PRAXEDES SANTO NIÑO (FAIRE)           
cagayan_2.xlsx,RICE,Cagayan,II,Abulug,2027,Rice Program,Hauling Truck,unit,1.00,1500.00,,remarks municipality split,Abulug           
cagayan_2.xlsx,RICE,Cagayan,II,Abulug,2027,Rice Program,Forklift,number,1.00,2300.00,,remarks municipality split,Abulug           
cagayan_2.xlsx,RICE,Cagayan,II,,2025,Rice Program,Rice Program district/province total,,,251784.92,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_2.xlsx,RICE,Cagayan,II,,2026,Rice Program,Rice Program district/province total,,,491170.16,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_2.xlsx,CORN,Cagayan,II,,2025,Corn Program,Corn Program district/province total,,,37741.75,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_2.xlsx,CORN,Cagayan,II,,2026,Corn Program,Corn Program district/province total,,,70747.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_2.xlsx,CORN,Cagayan,II,,2027,Corn Program,Corn Program district/province total,,,53013.20,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
cagayan_2.xlsx,FMR,Cagayan,II,Ballesteros,2025,Farm-to-Market Roads,"Concreting of Brgy. Zitanga- Nararagan FMR, Brgy. Zitanga- Nararagan, Ballesteros, Cagayan",Zitanga and Nararagan,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Zitanga- Nararagan FMR, Brgy. Zitanga- Nararagan, Ballesteros, Cagayan"
cagayan_2.xlsx,FMR,Cagayan,II,Ballesteros,2025,Farm-to-Market Roads,"Concreting of Brgy. Mabuttal West FMR, Brgy. Mabuttal West, Ballesteros, Cagayan",Mabuttal West,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Mabuttal West FMR, Brgy. Mabuttal West, Ballesteros, Cagayan"
cagayan_2.xlsx,FMR,Cagayan,II,Abulug,2025,Farm-to-Market Roads,"Concreting of Brgy. Guiddam FMR Phase II, Brgy. Guiddam, Abulug, Cagayan",Guiddam,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Guiddam FMR Phase II, Brgy. Guiddam, Abulug, Cagayan"
cagayan_2.xlsx,FMR,Cagayan,II,Abulug,2025,Farm-to-Market Roads,"Concreting of Brgy. Guiddam FMR , Brgy. Guiddam, Abulug, Cagayan",Guiddam,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Guiddam FMR , Brgy. Guiddam, Abulug, Cagayan"
cagayan_2.xlsx,FMR,Cagayan,II,Abulug,2025,Farm-to-Market Roads,"Concreting of Brgy. San Jullian FMR, Brgy. San Julian, Abulug, Cagayan",San Julian,,15000.00,1.00,direct municipality row,"Concreting of Brgy. San Jullian FMR, Brgy. San Julian, Abulug, Cagayan"
cagayan_2.xlsx,FMR,Cagayan,II,Abulug,2025,Farm-to-Market Roads,"Concreting of Brgy. Libertad FMR, Brgy. Libertad, Abulug, Cagayan",Libertad,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Libertad FMR, Brgy. Libertad, Abulug, Cagayan"
