facility_id,facility_name,facility_type,province,district,municipality,barangay,latitude,longitude,status,capacity,service_area_ha,project_amount,year_granted,year_finished,year_constructed,source_layer,source_folder,remarks
IRR-KML-0378,PISOS_SPIS,PISOS,Nueva Vizcaya,Nueva Vizcaya,Villaverde,Bintawan Sur Site 2,16.5771420,121.1786670,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-1021; Engine: YANMAR TF70
IRR-KML-0379,PISOS_SPIS,PISOS,Nueva Vizcaya,Nueva Vizcaya,Villaverde,Bintawan Sur Site 3,16.5771420,121.1786670,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-1022; Engine: YANMAR TF70
IRR-KML-0380,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Guinalbin,16.4907030,121.6651920,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0571; Engine: YANMAR TF70
IRR-KML-0381,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Guinalbin,16.4846830,121.6624640,Not specified in source,,5.7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0580; Engine: YANMAR TF70
IRR-KML-0382,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Guinalbin,16.4904580,121.6595360,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0578; Engine: YANMAR TF70
IRR-KML-0383,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Guinalbin,16.4814030,121.6497640,Not specified in source,,7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0581; Engine: YANMAR TF70
IRR-KML-0384,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Pinaripad Sur,16.4687170,121.5979360,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0577; Engine: YANMAR TF70
IRR-KML-0385,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Pinaripad Sur,16.4716220,121.6161970,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0575; Engine: YANMAR TF70
IRR-KML-0386,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Pinaripad Sur,16.4654470,121.6168670,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0573; Engine: YANMAR TF70
IRR-KML-0387,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Pinaripad Sur,16.4677500,121.6186690,Not specified in source,,3.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0572; Engine: YANMAR TF70
IRR-KML-0388,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Poblacion,16.4687750,121.6326780,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0583; Engine: YANMAR TF70
IRR-KML-0389,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Poblacion,16.4682530,121.6209890,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0574; Engine: YANMAR TF70
IRR-KML-0390,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Poblacion,16.4722890,121.6226920,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0576; Engine: YANMAR TF70
IRR-KML-0391,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Palacian,16.4731720,121.6238030,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0579; Engine: YANMAR TF70
IRR-KML-0392,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Dibibi,16.4289970,121.5247780,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0566; Engine: YANMAR TF70
IRR-KML-0393,PISOS_SPIS,PISOS,Quirino,Quirino,Cabarroguis (Capital),Gundaway,16.5133250,121.4924310,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0570; Engine: YANMAR TF70
IRR-KML-0394,PISOS_SPIS,PISOS,Quirino,Quirino,Cabarroguis (Capital),Del Pilar,16.4804830,121.5362720,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0568; Engine: YANMAR TF70
IRR-KML-0395,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Eden,16.4395670,121.5487360,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0565; Engine: YANMAR TF70
IRR-KML-0396,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Eden,16.4396250,121.5455190,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0567; Engine: YANMAR TF70
IRR-KML-0397,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Dibibi,16.4276890,121.5236860,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0569; Engine: YANMAR TF70
IRR-KML-0398,PISOS_SPIS,PISOS,Quirino,Quirino,Aglipay,Eden,16.4418610,121.5479330,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0616; Engine: YANMAR TF70
IRR-KML-0399,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Gulac,16.6168110,121.5337110,Not specified in source,,4.97,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0564; Engine: YANMAR TF70
IRR-KML-0400,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Magsaysay,16.5254940,121.4541000,Not specified in source,,4.8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0602; Engine: YANMAR TF70
IRR-KML-0401,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,San Pascual,16.5242080,121.4528110,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0562; Engine: YANMAR TF70
IRR-KML-0402,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,San Pascual,16.5386720,121.4639750,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0626; Engine: YANMAR TF70
IRR-KML-0403,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,San Pascual,16.5394000,121.4648060,Not specified in source,,2.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0620; Engine: YANMAR TF70
IRR-KML-0404,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Ricarte Sur,16.5291670,121.4871940,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0846; Engine: YANMAR TF70
IRR-KML-0405,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Ricarte Norte,16.5434780,121.4991750,Not specified in source,,3.4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0609; Engine: YANMAR TF70
IRR-KML-0406,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Liwayway,16.5276220,121.4548500,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0847; Engine: YANMAR TF70
IRR-KML-0407,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Liwayway,16.5826780,121.4914920,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0561; Engine: YANMAR TF70
IRR-KML-0408,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Liwayway,16.5866330,121.4880390,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0848; Engine: YANMAR TF70
IRR-KML-0409,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Ricarte Norte,16.5437830,121.4980470,Not specified in source,,4.3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0613; Engine: YANMAR TF70
IRR-KML-0410,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Ricarte Norte,16.5457390,121.5039330,Not specified in source,,3.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0612; Engine: YANMAR TF70
IRR-KML-0411,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Aurora East,16.5744500,121.5114640,Not specified in source,,7.73,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0990; Engine: YANMAR TF70
IRR-KML-0412,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Ricarte Norte,16.5471140,121.5032610,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0563; Engine: YANMAR TF70
IRR-KML-0413,PISOS_SPIS,PISOS,Quirino,Quirino,Diffun,Maria Clara,16.6106500,121.4891720,Not specified in source,,3.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0784; Engine: YANMAR TF70
IRR-KML-0414,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dipintin,16.2960080,121.6714780,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0643; Engine: YANMAR TF70
IRR-KML-0415,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dipintin,16.2852810,121.6716060,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0640; Engine: YANMAR TF70
IRR-KML-0416,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dipintin,16.2842280,121.6680780,Not specified in source,,4.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0641; Engine: YANMAR TF70
IRR-KML-0417,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dipintin,16.2854250,121.6684000,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0642; Engine: YANMAR TF70
IRR-KML-0418,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dipintin,16.2962920,121.6564720,Not specified in source,,3.75,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0636; Engine: YANMAR TF70
IRR-KML-0419,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Buenavista,16.3353830,121.6744470,Not specified in source,,2.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0630; Engine: YANMAR TF70
IRR-KML-0420,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Buenavista,16.3351420,121.6722420,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0624; Engine: YANMAR TF70
IRR-KML-0421,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Buenavista,16.3356500,121.6750280,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0639; Engine: YANMAR TF70
IRR-KML-0422,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Villa Norte,16.3598080,121.6761220,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0627; Engine: YANMAR TF70
IRR-KML-0423,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Villa Norte,16.3638310,121.6791060,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0558; Engine: YANMAR TF70
IRR-KML-0424,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Villa Norte,16.3570470,121.6877330,Not specified in source,,4.25,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0560; Engine: YANMAR TF70
IRR-KML-0425,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Lusod,16.3303750,121.6845560,Not specified in source,,5.8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0619; Engine: YANMAR TF70
IRR-KML-0426,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Lusod,16.3317390,121.6839860,Not specified in source,,2.58,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0615; Engine: YANMAR TF70
IRR-KML-0427,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Diduyon,16.3169670,121.6612140,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-110628; Engine: YANMAR TF70
IRR-KML-0428,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Diduyon,16.3197580,121.6615830,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0617; Engine: YANMAR TF70
IRR-KML-0429,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Diduyon,16.3167280,121.6611560,Not specified in source,,2.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0606; Engine: YANMAR TF70
IRR-KML-0430,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Diduyon,16.3209140,121.6625310,Not specified in source,,4.25,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-110614; Engine: YANMAR TF70
IRR-KML-0431,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Diduyon,16.3157310,121.6594890,Not specified in source,,3.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0621; Engine: YANMAR TF70
IRR-KML-0432,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,San Pedro,16.3548360,121.7071670,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0559; Engine: YANMAR TF70
IRR-KML-0433,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Villa Sur,16.3537330,121.6478330,Not specified in source,,3.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0644; Engine: YANMAR TF70
IRR-KML-0434,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Villa Sur,16.3531720,121.6873530,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0632; Engine: YANMAR TF70
IRR-KML-0435,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,San Bernabe,16.3704890,121.7099830,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0557; Engine: YANMAR TF70
IRR-KML-0436,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,San Bernabe,16.3607830,121.6836250,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0556; Engine: YANMAR TF70
IRR-KML-0437,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Poblacion Norte,16.3474110,121.6914480,Not specified in source,,3.25,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0631; Engine: YANMAR TF70
IRR-KML-0438,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Poblacion Norte,16.3285440,121.6945690,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0625; Engine: YANMAR TF70
IRR-KML-0439,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Poblacion Sur,16.3390690,121.6881390,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0622; Engine: YANMAR TF70
IRR-KML-0440,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,San Pedro,16.3552920,121.7081690,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0611; Engine: YANMAR TF70
IRR-KML-0441,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,San Pedro,16.3571720,121.7110640,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0638; Engine: YANMAR TF70
IRR-KML-0442,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Villa Norte,16.3566250,121.6875580,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0645; Engine: YANMAR TF70
IRR-KML-0443,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dumabato Sur,16.3413690,121.6589830,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0623; Engine: YANMAR TF70
IRR-KML-0444,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Manglad,16.3150690,121.6814220,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0629; Engine: YANMAR TF70
IRR-KML-0445,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Cabaruan,16.2862720,121.6334080,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0607; Engine: YANMAR TF70
IRR-KML-0446,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Poblacion Norte,16.3467940,121.6903940,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0633; Engine: YANMAR TF70
IRR-KML-0447,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Buenavista,16.3350890,121.8048330,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0635; Engine: YANMAR TF70
IRR-KML-0448,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Balligui,16.3683330,121.6277310,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0845; Engine: YANMAR TF70
IRR-KML-0449,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Cabaruan,16.2867420,121.6318670,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0618; Engine: YANMAR TF70
IRR-KML-0450,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Poblacion Norte,16.3476280,121.6916940,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0608; Engine: YANMAR TF70
IRR-KML-0451,PISOS_SPIS,PISOS,Quirino,Quirino,Maddela,Dipintin,16.2957310,121.6630060,Not specified in source,,6.75,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0844; Engine: YANMAR TF70
IRR-KML-0452,PISOS_SPIS,PISOS,Quirino,Quirino,Nagtipunan,Ponggo,16.2117670,121.6146810,Not specified in source,,3.38,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0782; Engine: YANMAR TF70
IRR-KML-0453,PISOS_SPIS,PISOS,Quirino,Quirino,Nagtipunan,Ponggo,16.2187580,121.6141610,Not specified in source,,2.92,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0783; Engine: YANMAR TF70
IRR-KML-0454,PISOS_SPIS,PISOS,Quirino,Quirino,Nagtipunan,Ponggo,16.2086190,121.5992890,Not specified in source,,2.34,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0610; Engine: YANMAR TF70
IRR-KML-0455,PISOS_SPIS,PISOS,Quirino,Quirino,Nagtipunan,San Dionisio Ii,16.2533440,121.6252000,Not specified in source,,3.46,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0785; Engine: YANMAR TF70
IRR-KML-0456,PISOS_SPIS,PISOS,Quirino,Quirino,Nagtipunan,Dipantan,16.2725250,121.6395270,Not specified in source,,6.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0989; Engine: YANMAR TF70
IRR-KML-0457,PISOS_SPIS,PISOS,Quirino,Quirino,Nagtipunan,San Dionisio Ii,16.2420080,121.6276280,Not specified in source,,5.86,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0988; Engine: YANMAR TF70
IRR-KML-0458,Untitled Polygon,PISOS,Isabela,1st District,Santa Maria,,17.4850986,121.7619624,Not specified in source,,,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0459,PISOS_SPIS,PISOS,Cagayan,1st District,Alcala,Baybayog,17.8813510,121.7008150,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-1005
IRR-KML-0460,PISOS_SPIS,PISOS,Cagayan,1st District,Alcala,Tupang,17.9301800,121.6375720,Not specified in source,,3.95,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-1002
IRR-KML-0461,PISOS_SPIS,PISOS,Cagayan,1st District,Alcala,Caralangan,17.9268370,121.6300100,Not specified in source,,3,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0462,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Navagan,18.3666950,121.5683330,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0791
IRR-KML-0463,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Navagan,18.3536420,121.5662970,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0793
IRR-KML-0464,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Navagan,18.3665450,121.5679010,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0792
IRR-KML-0465,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Navagan,18.3571280,121.5647270,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0788
IRR-KML-0466,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Sanja,18.3290830,121.6264580,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0790
IRR-KML-0467,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Binalan,18.3171420,121.5378200,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0789
IRR-KML-0468,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Gaddang,18.3467870,121.6650700,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-1004
IRR-KML-0469,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Dodan,18.3419380,121.6728050,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0998
IRR-KML-0470,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Dodan,18.3382850,121.6748980,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0974
IRR-KML-0471,PISOS_SPIS,PISOS,Cagayan,1st District,Aparri,Dodan,18.3444310,121.6688960,Not specified in source,,8.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0945
IRR-KML-0472,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,Bitag Peque�o,17.8617540,121.8613380,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0800
IRR-KML-0473,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,Carupian,17.9642140,121.7704640,Not specified in source,,4.7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0754
IRR-KML-0474,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,San Vicente,17.9349420,121.7857420,Not specified in source,,3.4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0753
IRR-KML-0475,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,Masical,17.9148940,121.7422580,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0761
IRR-KML-0476,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,Adaoag,17.9003530,121.7545560,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0752
IRR-KML-0477,PISOS_SPIS,PISOS,Cagayan,1st District,Buguey,San Vicente,18.2521770,121.8032670,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0943
IRR-KML-0478,PISOS_SPIS,PISOS,Cagayan,1st District,Buguey,Sta. Isabel,18.2222530,121.8312450,Not specified in source,,3.4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0801
IRR-KML-0479,PISOS_SPIS,PISOS,Cagayan,1st District,Buguey,Sta. Isabel,18.2236680,121.8242130,Not specified in source,,7.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0802
IRR-KML-0480,PISOS_SPIS,PISOS,Cagayan,1st District,Buguey,San Vicente,18.2521070,121.8030600,Not specified in source,,5.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0803
IRR-KML-0481,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Calaoagan Dackel,18.0460990,121.7434610,Not specified in source,,5.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0809
IRR-KML-0482,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Naddungan,18.0646000,121.7435250,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0812
IRR-KML-0483,PISOS_SPIS,PISOS,Cagayan,1st District,Lal-lo,Malanao,18.1947140,121.6323560,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0813
IRR-KML-0484,PISOS_SPIS,PISOS,Cagayan,1st District,Lal-lo,San Lorenzo,18.1460470,121.6535420,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0814
IRR-KML-0485,PISOS_SPIS,PISOS,Cagayan,1st District,Lal-lo,Catugan,18.1668250,121.6387220,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0815
IRR-KML-0486,PISOS_SPIS,PISOS,Cagayan,1st District,Lal-lo,Malanao Site 5,18.1940330,121.6332280,Not specified in source,,3,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0487,PISOS_SPIS,PISOS,Cagayan,1st District,Lal-lo,Alaguia,18.1564470,121.6400560,Not specified in source,,3,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0488,PISOS_SPIS,PISOS,Cagayan,1st District,Lal-lo,Bangag,18.1265250,121.6586580,Not specified in source,,3,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0489,PISOS_SPIS,PISOS,Cagayan,1st District,Santa Teresita,Luga,18.2263930,121.8754170,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0742
IRR-KML-0490,PISOS_SPIS,PISOS,Cagayan,1st District,Santa Teresita,Alucao,18.2191250,121.8457990,Not specified in source,,3.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0740
IRR-KML-0491,PISOS_SPIS,PISOS,Cagayan,1st District,Santa Teresita,Aridawen,18.2085640,121.9110380,Not specified in source,,4.8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0741
IRR-KML-0492,PISOS_SPIS,PISOS,Cagayan,1st District,Santa Teresita,Aridawen,18.2106860,121.9137700,Not specified in source,,3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0795
